id,value,userid,tag
model,1,87337,yes
arima,2,89756,yes
optim,1,89756,No
auto,1,89756,No
effectserror,1,89756,No
regressor,1,89756,No
confidence,1,13191,yes
around,1,13191,No
similarity,1,13191,No
modified,1,13191,No
intervals,1,13191,No
centroid,1,13191,No
gower,1,13191,No
numbers,1,25677,No
sum,1,25677,yes
random,1,25677,No
generate,1,25677,No
three,1,25677,No
survey,2,14900,yes
user,2,14900,No
bayesian,2,14900,yes
credible,1,14900,No
variable,1,14900,No
random,1,14900,No
analysis,1,14900,yes
discrete,1,14900,No
rate,1,14900,No
intervalsampling,1,14900,No
binary,1,53815,No
interaction,1,53815,yes
terms,1,53815,No
regression,1,53815,yes
logistic,1,53815,yes
log,2,110128,No
possible,2,110128,No
ratio,2,110128,yes
odds,2,110128,yes
restriction,1,110128,No
aggregating,1,110128,No
metaanalytically,1,110128,No
correlations,1,110128,No
logodds,1,110128,No
design,1,110128,No
trialsis,1,110128,No
events,1,110128,yes
tetrachoric,1,110128,No
based,1,110128,No
bias,1,110128,yes
rare,1,110128,No
samples,1,110128,No
correct,1,110128,No
differences,1,110128,yes
betweensubject,1,110128,No
designsis,1,110128,No
withinsubject,1,110128,No
measures,1,110128,No
upon,1,110128,No
repeated,1,110128,No
bounded,1,110128,No
ratios,1,110128,No
calculate,1,110128,No
account,1,110128,No
compute,1,110128,No
fit,3,1973,No
goodness,2,1973,No
regression,2,1973,yes
model,2,1973,yes
collaborationtest,1,1973,No
sampling,1,1973,yes
rlogistic,1,1973,No
convergeno,1,1973,No
seem,1,1973,No
plothow,1,1973,No
negbin,1,1973,No
negative,1,1973,No
comparing,1,1973,No
valid,1,1973,No
change,1,1973,No
xaxis,1,1973,No
geometric,1,1973,No
linear,1,1973,yes
format,1,1973,No
models,1,1973,No
regressiononeinflated,1,1973,No
biasstatistics,1,1973,No
line,1,1973,No
data,1,1973,No
datahow,1,1973,No
coefficients,1,1973,No
count,1,1973,No
compute,1,1973,No
distributiontrend,1,1973,No
binomialrandom,1,1973,No
lme,2,28617,yes
incorrect,1,28617,No
group,1,28617,No
log,1,28617,No
within,1,28617,No
residual,1,28617,No
dataset,1,28617,yes
returns,1,28617,No
varianceusing,1,28617,No
genetic,1,79975,No
selection,1,79975,No
feature,1,79975,No
algorithm,1,79975,No
autocovariance,1,4913,No
driftmultimodal,1,4913,No
begin,1,4913,No
end,1,4913,No
data,1,4913,No
random,1,4913,No
walk,1,4913,No
tail,1,4913,No
closedform,1,4913,No
one,1,4913,No
expression,1,4913,No
serieswhen,1,26553,No
independent,1,26553,No
study,1,26553,No
sample,1,26553,yes
circularperiodic,1,26553,No
time,1,26553,No
included,1,26553,No
agesmooth,1,26553,No
main,1,26553,No
firstborn,1,26553,No
pilot,1,26553,No
binary,1,12942,No
classification,1,12942,yes
random,1,12942,No
vs,1,12942,No
forest,1,12942,No
regression,1,12942,yes
categorical,1,125113,No
imputation,1,125113,No
one,1,125113,No
nas,1,125113,No
variable,1,125113,No
data,1,125113,No
function,1,5511,yes
sample,1,5511,yes
estimate,1,5511,No
law,1,5511,No
variables,1,13924,No
quasipoissondistributed,1,13924,No
calculate,1,13924,No
covariance,1,13924,yes
web,1,87008,yes
based,1,87008,No
package,1,87008,yes
forecast,1,87008,No
scroll,1,87008,No
current,1,87008,No
comparing,1,87008,No
weights,1,87008,yes
historical,1,87008,No
eventsusing,1,87008,No
model,1,87008,yes
height,1,87008,No
data,1,87008,No
page,1,87008,No
best,1,87008,No
test,1,88923,No
covariate,1,88923,yes
correlation,1,88923,yes
correlation,2,78203,yes
model,2,78203,yes
series,1,78203,No
eclat,1,78203,No
matrixwhat,1,78203,No
regression,1,78203,yes
happens,1,78203,No
plotswhat,1,78203,No
pattern,1,78203,No
apriori,1,78203,yes
choose,1,78203,No
arima,1,78203,yes
interpreting,1,78203,No
fits,1,78203,No
matrixmultiple,1,78203,No
difference,1,78203,No
kind,1,78203,No
taking,1,78203,No
datafinding,1,78203,No
sparse,1,78203,yes
time,1,78203,No
algorithmswhen,1,78203,No
code,1,2806,yes
setshow,1,2806,No
filtering,1,2806,No
size,1,2806,No
java,1,2806,yes
top,1,2806,No
proportion,1,2806,yes
estimating,1,2806,No
forecastingfinding,1,2806,No
seriespca,1,2806,No
across,1,2806,No
multiple,1,2806,No
compress,1,2806,No
arima,1,2806,yes
determination,1,2806,No
integer,1,2806,No
valuessample,1,2806,No
convert,1,2806,No
based,1,2806,No
filter,1,2806,yes
sets,1,2806,No
small,1,2806,No
model,1,2806,yes
effects,3,14216,yes
random,2,14216,No
data,2,14216,No
measures,2,14216,No
observer,1,14216,No
iccminimum,1,14216,No
number,1,14216,No
one,1,14216,No
designproportion,1,14216,No
aggregate,1,14216,No
ols,1,14216,No
another,1,14216,No
distributionshow,1,14216,No
regressioncomparing,1,14216,No
calculate,1,14216,No
proportion,1,14216,yes
two,1,14216,No
nominalscale,1,14216,No
response,1,14216,No
transformed,1,14216,No
interpret,1,14216,No
fixed,1,14216,No
intraclass,1,14216,No
coefficient,1,14216,yes
multivariate,1,14216,No
correlation,1,14216,yes
overall,1,14216,No
regression,1,14216,yes
interceptintra,1,14216,No
repeated,1,14216,No
vs,2,36938,No
model,2,36938,yes
csvhlm,1,36938,No
measures,1,36938,No
sphericity,1,36938,yes
ml,1,36938,No
skewness,1,36938,yes
guidelines,1,36938,No
anova,1,36938,yes
dataset,1,36938,yes
concernshow,1,36938,No
repeated,1,36938,No
remlcreate,1,36938,No
simulated,1,36938,No
selectioncitation,1,36938,No
path,1,36938,No
save,1,36938,No
calculates,1,36938,No
aic,1,36938,yes
spss,1,36938,yes
size,4,46427,No
random,3,46427,No
vector,3,46427,No
ranksum,3,46427,No
mathbfy,3,46427,No
statistical,2,46427,yes
test,2,46427,No
one,2,46427,No
theory,2,46427,yes
matrix,2,46427,yes
squares,2,46427,No
confidence,2,46427,yes
least,2,46427,No
ttest,2,46427,No
type,2,46427,No
pairs,2,46427,No
cant,2,46427,No
regression,2,46427,yes
deriving,2,46427,No
unequallysized,1,46427,No
statisticproof,1,46427,No
moments,1,46427,yes
text,1,46427,No
boldsymbolbetamid,1,46427,No
boundsplotting,1,46427,No
textcovamathbfyb,1,46427,No
alternative,1,46427,No
effectswhat,1,46427,No
difference,1,46427,No
distributioneffect,1,46427,No
imd,2,13526,No
pvalues,2,13526,No
difference,2,13526,No
compare,1,13526,No
mortalityusing,1,13526,No
populationconfusion,1,13526,No
statistical,1,13526,yes
serieswhat,1,13526,No
scores,1,13526,yes
chisquare,1,13526,No
regression,1,13526,yes
linear,1,13526,yes
rrates,1,13526,No
memisc,1,13526,No
regressionvariations,1,13526,No
decision,1,13526,No
rules,1,13526,No
affecting,1,13526,No
rpvalue,1,13526,No
mining,1,13526,No
multiple,1,13526,No
index,1,13526,No
models,1,13526,No
trees,1,13526,No
onesindependence,1,13526,No
pearsons,1,13526,No
data,1,13526,No
ratesusing,1,13526,No
association,1,13526,No
mcmc,1,13526,yes
output,1,39494,No
choicemodelr,1,39494,No
interpret,1,39494,No
rhiermnlrwmixture,1,39494,No
data,1,55232,No
subsets,1,55232,No
rank,1,55232,No
survival,2,60642,yes
methods,1,60642,No
presence,1,60642,No
process,1,60642,No
dataevaluating,1,60642,No
random,1,60642,No
choosing,1,60642,No
one,1,60642,No
timewhy,1,60642,No
modelbuilding,1,60642,No
iterations,1,60642,No
proper,1,60642,No
controlled,1,60642,No
scoring,1,60642,yes
different,1,60642,No
tuning,1,60642,No
trial,1,60642,No
lots,1,60642,No
fixing,1,60642,No
crossvalidating,1,60642,No
modelsformulaeschoenfeld,1,60642,No
actually,1,60642,No
outside,1,60642,No
complex,1,60642,No
covariatedependent,1,60642,No
highdimensional,1,60642,No
independent,1,60642,No
optimizer,1,60642,No
collinearitybacktesting,1,60642,No
downsampling,1,60642,No
matrix,2,79036,yes
impact,1,79036,No
efficient,1,79036,No
series,1,79036,No
create,1,79036,No
question,1,79036,No
rquestions,1,79036,No
following,1,79036,No
see,1,79036,No
paper,1,79036,No
modelswhat,1,79036,No
way,1,79036,No
time,1,79036,No
bayesian,1,79036,yes
derivative,1,79036,yes
structural,1,79036,No
inferring,1,79036,No
causal,1,79036,No
block,1,79036,No
toeplitz,1,79036,yes
variable,2,93102,No
insignificant,1,93102,No
high,1,93102,No
input,1,93102,No
rnonsignificant,1,93102,No
regression,1,93102,yes
rpy,1,2680,No
librblas,1,2680,No
problems,1,2680,No
ubuntu,1,2680,No
rhow,4,5597,No
data,4,5597,No
linear,3,5597,yes
analysis,3,5597,yes
partial,2,5597,yes
least,2,5597,No
variable,2,5597,No
response,2,5597,No
organize,1,5597,No
process,1,5597,No
series,1,5597,No
variables,1,5597,No
random,1,5597,No
surface,1,5597,No
second,1,5597,No
optimizations,1,5597,No
statistical,1,5597,yes
combining,1,5597,No
handle,1,5597,No
principal,1,5597,No
considering,1,5597,No
effecthow,1,5597,No
nonlinear,1,5597,yes
predictors,1,5597,No
fit,1,5597,No
support,1,5597,No
get,1,5597,No
explanatory,1,5597,yes
system,1,5597,No
good,1,5597,No
distribution,3,20917,No
posterior,2,20917,yes
bayesian,2,20917,yes
shifted,2,20917,No
test,2,20917,No
poisson,2,20917,yes
normal,2,20917,No
data,2,20917,No
order,2,20917,yes
distributiongiven,1,20917,No
random,1,20917,No
distributionshow,1,20917,No
derive,1,20917,No
based,1,20917,No
parameters,1,20917,No
density,1,20917,No
intervalshould,1,20917,No
samples,1,20917,No
resources,1,20917,No
someone,1,20917,No
rwhere,1,20917,No
difference,1,20917,No
mcmc,1,20917,yes
always,1,20917,No
summary,1,20917,No
discrete,1,20917,No
good,1,20917,No
vector,1,20917,No
nlme,1,20917,yes
predictive,1,20917,No
data,4,55541,No
forecasting,2,55541,yes
seasonality,2,55541,yes
predictions,2,55541,No
value,2,55541,No
models,2,55541,No
arima,2,55541,yes
rmse,2,55541,No
fitted,2,55541,No
seasonal,1,55541,No
a ually,1,55541,No
packagewrong,1,55541,No
trendsstatistical,1,55541,No
series,1,55541,No
good,1,55541,No
one,1,55541,No
dummieshow,1,55541,No
tbatsis,1,55541,No
a ual,1,55541,No
multiple,1,55541,No
weekly,1,55541,No
impact,1,55541,No
begining,1,55541,No
unusual,1,55541,No
error,1,55541,yes
based,1,55541,No
winter,1,55541,No
providing,1,55541,No
density,1,55541,No
function,1,55541,yes
limitations,1,66616,No
packagevery,1,66616,No
ratio,1,66616,yes
network,1,66616,No
rs,1,66616,No
netlogit,1,66616,No
sna,1,66616,No
logit,1,66616,yes
regressions,1,66616,No
large,1,66616,No
odds,1,66616,yes
netlm,1,66616,No
size,1,66616,No
inference,2,26158,yes
statistical,2,26158,yes
sampled,1,26158,No
discoveryreplication,1,26158,No
multiple,1,26158,No
dependent,1,26158,yes
variables,1,26158,No
randomly,1,26158,No
thishow,1,26158,No
independent,1,26158,No
sampler,1,26158,No
based,1,26158,No
cause,1,26158,No
regression,1,26158,yes
mean,1,26158,yes
text,1,3582,No
columnsdo,1,3582,No
mining,1,3582,No
scatterplot,1,3582,yes
intervals,1,3582,No
video,1,3582,No
packagehow,1,3582,No
apply,1,3582,No
polygons,1,3582,No
even,1,3582,No
confidence,1,3582,yes
rows,1,3582,No
regions,1,3582,No
samplingexamples,1,3582,No
tm,1,3582,No
scientists,1,3582,No
draw,1,3582,No
around,1,3582,No
quota,1,3582,No
statistics,1,3582,No
clustered,1,3582,No
data,1,3582,No
lower,1,3582,No
pvaluesexamples,1,3582,No
ggplotintroductory,1,3582,No
transposition,1,3582,No
courses,1,3582,yes
neat,1,3582,No
social,1,3582,No
studies,1,3582,No
kmeans,2,20015,No
kmeansr,2,20015,No
algorithmmachine,1,20015,No
referencemost,1,20015,No
classification,1,20015,yes
computing,1,20015,yes
random,1,20015,No
results,1,20015,No
textbook,1,20015,No
cluster,1,20015,No
visualizationunderstanding,1,20015,No
classifierpersistent,1,20015,No
learning,1,20015,yes
algorithmunderstanding,1,20015,No
rsvm,1,20015,No
svms,1,20015,No
support,1,20015,No
coordinates,1,20015,No
machine,1,20015,No
way,1,20015,No
regressionunderstanding,1,20015,No
cepstral,1,20015,No
regularization,1,20015,yes
coefficientsreading,1,20015,No
inputs,1,20015,No
logistic,1,20015,yes
chart,1,20015,No
library,1,20015,yes
output,1,20015,No
data,1,20015,No
deviation,1,35999,No
lognormal,1,35999,yes
calculate,1,35999,No
standard,1,35999,yes
percentiles,1,35999,No
distribution,1,35999,No
mean,1,35999,yes
durbinwatson,1,35003,No
bias,1,35003,yes
generalization,1,35003,No
panel,1,35003,No
interaction,1,77785,yes
terms,1,77785,No
decide,1,77785,No
multiple,1,77785,No
model,1,77785,yes
include,1,77785,No
regression,1,77785,yes
vs,2,92109,No
independent,1,92109,No
offsetting,1,92109,No
glm,1,92109,No
approachpoisson,1,92109,No
quasipoisson,1,92109,No
quasipoissonscaling,1,92109,No
variable,1,92109,No
modeling,1,92109,yes
best,1,92109,No
tukey,1,102259,No
letters,1,102259,No
hsd,1,102259,No
multcomp,1,102259,No
interpretting,1,102259,No
package,1,102259,yes
noncontiguous,1,102259,No
significance,1,102259,No
test,1,102259,No
plot,1,2726,No
functions,1,2726,No
efficient,1,2726,No
points,1,2726,No
present,1,2726,No
millions,1,2726,No
multiple,1,8136,No
results,1,8136,No
nonparametric,1,8136,yes
boxplots,1,8136,No
significant,1,8136,No
comparisons,1,8136,No
highlighting,1,8136,No
matrix,2,8800,yes
training,1,8800,No
svm,1,8800,yes
returning,1,8800,No
different,1,8800,No
results,1,8800,No
sparsemmatrix,1,8800,No
sparse,1,8800,yes
standard,1,8800,yes
data,1,8800,No
package,3,16789,yes
network,2,16789,No
 et,2,16789,No
neural,2,16789,No
predictive,1,16789,No
classification,1,16789,yes
featuresvariables,1,16789,No
variables,1,16789,No
sample,1,16789,yes
questionr,1,16789,No
regression,1,16789,yes
caret,1,16789,yes
different,1,16789,No
categorical,1,16789,No
softmaxentropy,1,16789,No
three,1,16789,No
groupsneural,1,16789,No
networksmultinomial,1,16789,No
missing,1,16789,No
models,1,16789,No
data,1,16789,No
structure,1,16789,No
logit,1,16789,yes
training,1,16789,No
sizes,1,16789,No
valuer,1,16789,No
logistic,1,16789,yes
optionr,1,16789,No
questionrandomforest,1,16789,No
questiondifference,1,16789,No
defaulta,1,20038,No
categorical,1,20038,No
gstat,1,20038,No
krigest,1,20038,No
chol,1,20038,No
nonparametric,1,20038,yes
mix,1,20038,No
error,1,20038,yes
test,1,20038,No
quantitative,1,20038,No
model,1,20038,yes
variables,1,20038,No
packagewhich,1,20038,No
regression,2,42428,yes
model,2,42428,yes
happens,1,42428,No
estimatorwhat,1,42428,No
linear,1,42428,yes
fit,1,42428,No
get,1,42428,No
fx,1,42428,No
tried,1,42428,No
loess,1,42428,yes
transform,1,42428,yes
modelcauchy,1,42428,No
sinsqrtxwhy,1,42428,No
exponential,1,42428,yes
mixed,1,42428,No
apply,1,42428,No
data,1,42428,No
spline,1,42428,No
really,1,42428,No
logit,2,31090,yes
model,2,31090,yes
slope,1,31090,No
glm,1,31090,No
modelhow,1,31090,No
test,1,31090,No
logistic,1,31090,yes
significance,1,31090,No
codehow,1,31090,No
regression,1,31090,yes
interpret,1,31090,No
roverfitting,1,31090,No
continuity,1,37496,No
equality,1,37496,No
proportions,1,37496,No
sample,1,37496,yes
interpreting,1,37496,No
test,1,37496,No
correction,1,37496,No
result,1,37496,No
random,2,68136,No
bagging,1,68136,yes
meant,1,68136,No
square,1,68136,No
target,1,68136,No
rmse,1,68136,No
determining,1,68136,No
decision,1,68136,No
predicting,1,68136,No
feature,1,68136,No
treesdifference,1,68136,No
forests,1,68136,No
important,1,68136,No
regressionwhat,1,68136,No
boosting,1,68136,yes
difference,1,68136,No
forestwhats,1,68136,No
proximity,1,68136,No
linear,1,68136,yes
good,1,86444,No
calculate,1,86444,No
average,1,86444,yes
reps,1,86444,No
ideal,1,86444,No
needed,1,86444,No
amount,1,86444,No
rwhy,3,91399,No
regression,3,91399,yes
logistic,2,91399,yes
vector,1,91399,No
showing,1,91399,No
probability,1,91399,yes
working,1,91399,No
perform,1,91399,No
support,1,91399,No
response,1,91399,No
machine,1,91399,No
multinomial,1,91399,yes
classes,1,91399,No
far,1,91399,No
model,1,91399,yes
coefficients,1,91399,No
natural,1,96022,No
phenomenon,1,96022,No
variables,1,96022,No
three,1,96022,No
test,1,96022,No
explain,1,96022,No
likert,1,7681,yes
responses,1,7681,No
spss,1,7681,yes
explanationvisualizing,1,7681,No
tobit,1,7681,No
model,1,7681,yes
random,1,28906,No
vs,1,28906,No
forest,1,28906,No
regression,1,28906,yes
test,3,24993,No
sample,2,24993,yes
data,2,24993,No
distribution,2,24993,No
lognormal,1,24993,yes
timehow,1,24993,No
probability,1,24993,yes
certain,1,24993,No
number,1,24993,No
distributionsestimate,1,24993,No
three,1,24993,No
collectively,1,24993,No
headshow,1,24993,No
distributiontesting,1,24993,No
inverse,1,24993,No
pdfhow,1,24993,No
categorical,1,24993,No
proportionalitywhat,1,24993,No
system,1,24993,No
ru ing,1,24993,No
drawn,1,24993,No
method,1,24993,No
used,1,24993,No
linear,1,24993,yes
power,1,24993,yes
normal,1,24993,No
evaluate,1,24993,No
part,1,24993,No
estimate,1,24993,No
law,1,24993,No
like,1,25657,No
create,1,25657,No
mfiles,1,25657,No
one,1,25657,No
rfile,1,25657,No
save,1,25657,No
matlab,1,25657,yes
code,1,82176,yes
help,1,82176,No
gmm,1,82176,yes
moments,1,82176,yes
anyone,1,82176,No
generalized,1,82176,No
method,1,82176,No
twostep,1,82176,No
pdf,1,96162,yes
data,1,96162,No
form,1,96162,No
fit,1,96162,No
set,2,61538,No
arima,2,61538,yes
prediction,2,61538,yes
model,2,61538,yes
seasonal,1,61538,No
training,1,61538,No
kalman,1,61538,No
predict,1,61538,No
series,1,61538,No
create,1,61538,No
rhow,1,61538,No
filterforecast,1,61538,No
add,1,61538,No
svmhow,1,61538,No
time,1,61538,No
range,1,61538,yes
univariate,1,61538,yes
datahow,1,61538,No
deal,1,80184,No
modelhow,1,80184,No
sense,1,80184,No
accounting,1,80184,No
ratiodoes,1,80184,No
different,1,80184,No
two,1,80184,No
covariates,1,80184,No
samples,1,80184,No
multivariate,1,80184,No
regressionhow,1,80184,No
families,1,80184,No
way,1,80184,No
means,1,80184,No
corrected,1,80184,No
report,1,80184,No
likelihood,1,80184,yes
comparison,1,80184,No
interaction,1,80184,yes
keep,1,80184,No
distribution,1,80184,No
makes,1,80184,No
aic,1,80184,yes
residual,2,23642,No
